lon,lat,tile_ID,comm_ID,geometry
114.602863236,22.5363590534,324,-1.0,"POLYGON ((114.606907261634 22.5407789678726,114.606936999243 22.5405939997134,114.606980999474 22.5400780001996,114.607036999358 22.5386730001589,114.606479999752 22.5383739998603,114.60539499918 22.5374460002328,114.603843999601 22.5352729998491,114.60370399944 22.5325500001824,114.604139999761 22.532262000391,114.604304999276 22.5319149996776,114.60434895129 22.5318150642126,114.597893463 22.5319597580001,114.598127376 22.5409758350001,114.606907261634 22.5407789678726))"
113.835956038,22.560748224,325,24.0,"POLYGON ((113.840905867 22.565173826,113.840816081608 22.5607936682379,113.839221999496 22.5627889998125,113.835011999604 22.5641820001992,113.83432223511 22.5652900637113,113.840905867 22.565173826))"
113.845670689,22.560576445,326,20.0,"POLYGON ((113.850620786 22.5650017160001,113.850435205 22.555979004,113.843848198025 22.5560956557857,113.843310000056 22.5576720003626,113.8414931357 22.5599461915636,113.840816081608 22.5607936682379,113.840905867 22.565173826,113.850620786 22.5650017160001))"
113.855385245,22.5604040803,327,0.0,"POLYGON ((113.860335611 22.5648290200001,113.860163723971 22.5565004808895,113.860075999808 22.5564070004827,113.860040551231 22.5563681758507,113.860163708366 22.5564997247747,113.860149399 22.5558063850001,113.850435205 22.555979004,113.850620786 22.5650017160001,113.860335611 22.5648290200001))"
113.865099708,22.5602311297,328,20.0,"POLYGON ((113.870050341 22.564655738,113.869863499 22.55563318,113.860149399 22.5558063850001,113.860163708366 22.5564997247747,113.860456999391 22.5568130003198,113.860544457561 22.5569064578668,113.860541999714 22.5569040000196,113.860456999391 22.5568130003198,113.860163723971 22.5565004808895,113.860335611 22.5648290200001,113.870050341 22.564655738))"
113.874814075,22.5600575935,329,0.0,"POLYGON ((113.879764975 22.564481871,113.879577503 22.5554593890001,113.869863499 22.55563318,113.870050341 22.564655738,113.879764975 22.564481871))"
113.884528346,22.5598834721,330,0.0,"POLYGON ((113.889479515 22.5643074180001,113.889291412 22.5552850140001,113.879577503 22.5554593890001,113.879764975 22.564481871,113.889479515 22.5643074180001))"
113.894242523,22.5597087647,331,0.0,"POLYGON ((113.899193958 22.5641323790001,113.899005225 22.555110052,113.889291412 22.5552850140001,113.889479515 22.5643074180001,113.899193958 22.5641323790001))"
113.903956603,22.5595334715,332,0.0,"POLYGON ((113.908908305 22.563956754,113.908718942 22.554934505,113.899005225 22.555110052,113.899193958 22.5641323790001,113.908908305 22.563956754))"
113.913670587,22.559357593,333,0.0,"POLYGON ((113.918622556 22.563780544,113.918432563 22.554758373,113.908718942 22.554934505,113.908908305 22.563956754,113.918622556 22.563780544))"
113.923384474,22.559181129,334,0.0,"POLYGON ((113.92833671 22.563603748,113.928146087 22.5545816550001,113.918432563 22.554758373,113.918622556 22.563780544,113.92833671 22.563603748))"
113.933098264,22.5590040792,335,0.0,"POLYGON ((113.938050767 22.563426366,113.937859514 22.554404352,113.928146087 22.5545816550001,113.92833671 22.563603748,113.938050767 22.563426366))"
113.942811958,22.5588264443,336,0.0,"POLYGON ((113.947764727 22.563248399,113.947572843 22.5542264640001,113.937859514 22.554404352,113.938050767 22.563426366,113.947764727 22.563248399))"
113.952525553,22.5586482237,337,0.0,"POLYGON ((113.957478589 22.5630698460001,113.957286075 22.55404799,113.947572843 22.5542264640001,113.947764727 22.563248399,113.957478589 22.5630698460001))"
113.962239052,22.5584694177,338,0.0,"POLYGON ((113.967192353 22.562890708,113.966999209 22.5538689310001,113.957286075 22.55404799,113.957478589 22.5630698460001,113.967192353 22.562890708))"
113.971952451,22.5582900264,339,2.0,"POLYGON ((113.976906018 22.5627109840001,113.976712245 22.553689287,113.966999209 22.5538689310001,113.967192353 22.562890708,113.976906018 22.5627109840001))"
113.981665752,22.5581100498,340,2.0,"POLYGON ((113.986619585 22.5625306750001,113.986425181 22.553509057,113.976712245 22.553689287,113.976906018 22.5627109840001,113.986619585 22.5625306750001))"
113.991378954,22.5579294875,341,2.0,"POLYGON ((113.996333053 22.56234978,113.996138019 22.5533282420001,113.986425181 22.553509057,113.986619585 22.5625306750001,113.996333053 22.56234978))"
114.001092058,22.5577483397,342,2.0,"POLYGON ((114.006046422 22.5621682990001,114.005850758 22.553146842,113.996138019 22.5533282420001,113.996333053 22.56234978,114.006046422 22.5621682990001))"
114.010805062,22.5575666067,343,2.0,"POLYGON ((114.015759691 22.5619862330001,114.015563397 22.552964857,114.005850758 22.553146842,114.006046422 22.5621682990001,114.015759691 22.5619862330001))"
114.020517966,22.5573842887,344,2.0,"POLYGON ((114.02547286 22.561803582,114.025275936 22.552782287,114.015563397 22.552964857,114.015759691 22.5619862330001,114.02547286 22.561803582))"
114.03023077,22.5572013855,345,2.0,"POLYGON ((114.035185929 22.5616203460001,114.034988375 22.552599131,114.025275936 22.552782287,114.02547286 22.561803582,114.035185929 22.5616203460001))"
114.039943474,22.5570178969,346,2.0,"POLYGON ((114.044898897 22.561436524,114.044700714 22.5524153910001,114.034988375 22.552599131,114.035185929 22.5616203460001,114.044898897 22.561436524))"
114.049656076,22.556833823,347,2.0,"POLYGON ((114.054611764 22.5612521160001,114.054412951 22.5522310650001,114.044700714 22.5524153910001,114.044898897 22.561436524,114.054611764 22.5612521160001))"
114.059368578,22.5566491637,348,2.0,"POLYGON ((114.06432453 22.561067124,114.064125087 22.5520461540001,114.054412951 22.5522310650001,114.054611764 22.5612521160001,114.06432453 22.561067124))"
114.069080978,22.5564639198,349,2.0,"POLYGON ((114.074037195 22.560881546,114.073837122 22.5518606590001,114.064125087 22.5520461540001,114.06432453 22.561067124,114.074037195 22.560881546))"
114.078793277,22.5562780902,350,9.0,"POLYGON ((114.083749757 22.5606953820001,114.083549055 22.551674578,114.073837122 22.5518606590001,114.074037195 22.560881546,114.083749757 22.5606953820001))"
114.088505474,22.5560916755,351,9.0,"POLYGON ((114.093462218 22.560508634,114.093260886 22.5514879120001,114.083549055 22.551674578,114.083749757 22.5606953820001,114.093462218 22.560508634))"
114.098217568,22.5559046758,352,9.0,"POLYGON ((114.103174576 22.5603213,114.102972614 22.551300661,114.093260886 22.5514879120001,114.093462218 22.560508634,114.103174576 22.5603213))"
114.10792956,22.5557170909,353,9.0,"POLYGON ((114.112886831 22.560133381,114.11268424 22.5511128260001,114.102972614 22.551300661,114.103174576 22.5603213,114.112886831 22.560133381))"
114.117641449,22.5555289213,354,9.0,"POLYGON ((114.122598983 22.5599448770001,114.122395762 22.5509244050001,114.11268424 22.5511128260001,114.112886831 22.560133381,114.122598983 22.5599448770001))"
114.127353234,22.5553401664,355,9.0,"POLYGON ((114.132311031 22.5597557880001,114.132107181 22.5507354,114.122395762 22.5509244050001,114.122598983 22.5599448770001,114.132311031 22.5597557880001))"
114.137064916,22.5551508268,356,16.0,"POLYGON ((114.142022976 22.5595661140001,114.141818496 22.550545809,114.132107181 22.5507354,114.132311031 22.5597557880001,114.142022976 22.5595661140001))"
114.146776493,22.5549609017,357,16.0,"POLYGON ((114.151734816 22.5593758540001,114.15155508283 22.5514716043992,114.151552999172 22.5514690002942,114.15154799984 22.5514650001097,114.151543999656 22.5514609999253,114.151539999471 22.5514559996946,114.151535999287 22.5514520004096,114.151533000048 22.5514480002251,114.151528999864 22.5514450000867,114.151525999725 22.5514419999484,114.151522999587 22.55143899981,114.151519999449 22.5514359996717,114.151517999356 22.5514330004327,114.151514999218 22.5514310003405,114.151513000025 22.5514290002482,114.151509999887 22.5514260001099,114.151506999748 22.5514229999715,114.151504999656 22.5514199998331,114.151500999472 22.5514169996948,114.151497999333 22.5514130004097,114.151494000048 22.5514080001791,114.151489999864 22.5514029999485,114.151484999633 22.5513969996718,114.151480999449 22.5513920003406,114.151476999264 22.5513860000639,114.151471999933 22.5513799997872,114.151467999748 22.5513740004099,114.15146499961 22.5513690001792,114.151460999426 22.5513629999026,114.151457999287 22.551357999672,114.151454 22.5513530003407,114.151450999864 22.5513480001102,114.151447999726 22.5513419998334,114.151444999587 22.5513370005022,114.151440999403 22.5513320002716,114.151437999264 22.5513259999949,114.151435000025 22.5513209997644,114.151430999841 22.5513160004331,114.151427999703 22.5513100001564,114.151423999518 22.5513049999259,114.15142099938 22.5512999996953,114.151417999241 22.551295000364,114.151415 22.5512910001795,114.15141299991 22.551285999949,114.151410999818 22.5512819997645,114.151408999726 22.5512789996262,114.151406999633 22.551275000341,114.151405999587 22.5512720002027,114.151403999495 22.5512700001105,114.151402999449 22.5512669999722,114.151401999403 22.5512649998799,114.151400999357 22.5512629997876,114.151399999311 22.5512619997416,114.151398999264 22.5512599996493,114.151398999264 22.5512590005025,114.151397999218 22.5512580004564,114.151396999172 22.5512570004103,114.151396999172 22.5512560003642,114.151396000025 22.551255000318,114.151396000025 22.5512540002719,114.151394999979 22.5512530002258,114.151394999979 22.5512520001798,114.151394999979 22.5512510001336,114.151393999933 22.5512490000414,114.151393999933 22.5512479999953,114.151392999887 22.5512469999491,114.151391999841 22.5512449998569,114.151390999795 22.5512439998108,114.151389999749 22.5512419997186,114.151388999703 22.5512409996725,114.151387999657 22.5512390004795,114.15138699961 22.5512370003873,114.151385999564 22.5512360003412,114.151384999518 22.551234000249,114.151383999472 22.5512330002029,114.151382999426 22.5512310001106,114.15138199938 22.5512300000645,114.15138199938 22.5512290000184,114.151380999334 22.5512269999262,114.151379999288 22.5512259998801,114.151379999288 22.5512239997878,114.151378999241 22.5512229997417,114.151377999195 22.5512209996494,114.151377000049 22.5512190004565,114.151376 22.5512160003183,114.15137399991 22.551214000226,114.151372999864 22.5512110000876,114.151371999818 22.5512089999955,114.151369999726 22.5512059998571,114.15136899968 22.5512029997187,114.151367999634 22.5512009996265,114.151366999587 22.5511980003875,114.151365999541 22.5511960002953,114.151364999495 22.551194000203,114.151364999495 22.5511910000647,114.151363999449 22.5511889999724,114.151363999449 22.5511869998802,114.151362999403 22.5511859998341,114.151362999403 22.5511839997419,114.151361999357 22.5511819996496,114.151361999357 22.5511810005029,114.151360999311 22.5511800004567,114.151359999265 22.5511780003645,114.151359999265 22.5511770003184,114.151358999219 22.5511750002261,114.151357999172 22.5511740001801,114.151357000026 22.5511720000878,114.15135599998 22.5511699999956,114.15135599998 22.5511669998572,114.151354999933 22.551164999765,114.151353999887 22.5511619996266,114.151352999841 22.5511590003876,114.151351999795 22.5511570002954,114.151350999749 22.5511540001571,114.151349999703 22.5511520000648,114.151347999611 22.5511489999265,114.151346999564 22.5511469998342,114.151345999518 22.551144999742,114.151344999472 22.5511429996497,114.15134299938 22.5511410004569,114.151341999334 22.5511390003646,114.151340999288 22.5511380003186,114.151339999242 22.5511360002263,114.151338999196 22.5511350001802,114.151338999196 22.551134000134,114.151338000049 22.5511320000418,114.151337 22.5511299999496,114.15133499991 22.5511279998574,114.151333999864 22.5511259997651,114.151331999772 22.5511229996268,114.151328999634 22.5511190003417,114.151324999449 22.551114000111,114.151320999265 22.5511089998805,114.151315999934 22.5511030005032,114.151308999611 22.5510960001803,114.151301999288 22.5510869997653,114.151292999772 22.5510780002496,114.151281999265 22.5510669997423,114.151269999611 22.5510550000882,114.151255999865 22.5510420003881,114.151240999173 22.5510279997424,114.151223999288 22.5510119999039,114.151206999404 22.5509970001115,114.151188999473 22.5509800002269,114.151170999542 22.5509640003884,114.151152999611 22.5509479996506,114.151134999681 22.550931999812,114.15111699975 22.5509170000196,114.151099999865 22.5509030002733,114.151084000027 22.5508899996738,114.151068999335 22.5508769999737,114.151053999542 22.5508660003657,114.151039999796 22.5508559999045,114.151026999197 22.5508460003427,114.151013999496 22.5508379999738,114.151002999889 22.5508319996971,114.150991999381 22.5508260003197,114.150982999866 22.5508220001353,114.150972999404 22.5508179999508,114.150964999935 22.5508149998124,114.150956999566 22.5508129997202,114.150948999197 22.5508119996741,114.150940999727 22.5508109996279,114.150932999359 22.5508109996279,114.150925999935 22.5508109996279,114.150918999612 22.5508109996279,114.150911999289 22.5508109996279,114.150904999866 22.5508119996741,114.150897999543 22.5508129997202,114.150891999266 22.5508139997663,114.150885999889 22.5508149998124,114.150879999612 22.5508159998586,114.150873999336 22.5508169999047,114.150867999958 22.5508189999969,114.150861999682 22.550820000043,114.150854999359 22.5508220001353,114.150847999935 22.5508240002275,114.15083899952 22.5508270003658,114.150828999958 22.5508300005042,114.150816999405 22.5508339997893,114.150803999705 22.5508379999738,114.150789999959 22.5508430002044,114.150774999267 22.5508480004349,114.150758999428 22.5508529997662,114.150741999544 22.5508579999968,114.150724999659 22.5508630002273,114.150707999774 22.5508680004579,114.150689999844 22.5508729997891,114.150672999959 22.5508780000198,114.150655999175 22.5508820002042,114.150639999337 22.5508860003887,114.150623999498 22.5508899996738,114.150609999752 22.5508939998583,114.150596 22.5508969999966,114.150584999498 22.550900000135,114.15057399989 22.5509030002733,114.150564999475 22.5509050003655,114.150558000052 22.5509070004577,114.150550999729 22.5509089996507,114.150544999452 22.5509099996968,114.150539999222 22.5509119997891,114.15053499989 22.5509129998352,114.15052999966 22.5509139998812,114.150525999475 22.5509149999273,114.150520999245 22.5509159999735,114.150515999913 22.5509170000196,114.150510999683 22.5509180000657,114.150505999452 22.5509190001118,114.150501999268 22.550920000158,114.150495999891 22.5509210002041,114.15049099966 22.5509220002502,114.150485999429 22.5509230002962,114.150480999199 22.5509240003424,114.150474999821 22.5509260004346,114.150468999545 22.5509270004807,114.150462999268 22.5509279996275,114.150456999891 22.5509289996737,114.150449999568 22.5509309997659,114.150442999245 22.550931999812,114.150435999822 22.550931999812,114.150428999499 22.5509329998581,114.150421000029 22.5509339999042,114.150413999706 22.5509339999042,114.150405999337 22.5509339999042,114.150398999914 22.5509349999504,114.150392999637 22.5509349999504,114.150386999361 22.5509349999504,114.150382000029 22.5509349999504,114.150377999845 22.5509349999504,114.150372999614 22.5509339999042,114.150369999476 22.5509339999042,114.150365999291 22.5509329998581,114.150362 22.550931999812,114.150356999776 22.5509309997659,114.150352999591 22.5509299997198,114.150346999315 22.5509279996275,114.150340999937 22.5509260004346,114.150333999614 22.5509240003424,114.150326999292 22.5509210002041,114.150318999822 22.5509180000657,114.150310999453 22.5509149999273,114.150301999937 22.5509119997891,114.150292999522 22.5509080005038,114.15028299996 22.5509040003194,114.150272999499 22.550900000135,114.150262999938 22.5508949999044,114.150252999476 22.5508899996738,114.150241999869 22.5508850003426,114.150231999407 22.550880000112,114.150220999799 22.5508749998814,114.150209999292 22.5508699996508,114.150198999684 22.5508640002735,114.150188999223 22.5508590000429,114.150178999661 22.5508539998123,114.1501689992 22.5508480004349,114.150158999638 22.5508430002044,114.150149999223 22.5508379999738,114.150140999707 22.5508329997432,114.150132999339 22.5508290004581,114.150124999869 22.5508240002275,114.150118999592 22.550820000043,114.150112999316 22.5508169999047,114.150106999938 22.5508129997202,114.150102999754 22.5508100004812,114.150097999523 22.5508070003429,114.150094999385 22.5508050002506,114.150091999246 22.5508020001122,114.150089 22.5508000000201,114.150086999915 22.5507989999739,114.150084999823 22.5507969998817,114.150083999777 22.5507949997894,114.150081999685 22.5507929996972,114.150079999592 22.5507919996511,114.1500779995 22.5507890004121,114.150074999362 22.5507870003199,114.150071999223 22.5507840001815,114.150067999938 22.5507810000432,114.150063999754 22.5507769998587,114.150059999569 22.5507729996742,114.150054999339 22.5507690003891,114.150051000054 22.5507650002047,114.150045999823 22.5507610000202,114.150041999639 22.5507569998357,114.150037999454 22.5507529996512,114.15003399927 22.5507490003661,114.150031000031 22.5507450001817,114.150026999846 22.5507409999971,114.150023999708 22.5507379998589,114.150020999569 22.5507339996744,114.150017999431 22.5507300003893,114.150014999293 22.5507260002048,114.150011 22.5507220000204,114.150007999869 22.5507169997897,114.150004999731 22.5507120004585,114.150001999593 22.5507070002279,114.149997999408 22.5507019999973,114.14999499927 22.5506959997207,114.149990999985 22.5506890002971,114.1499869998 22.5506819999743,114.149982999616 22.5506740005048,114.149978999431 22.5506660001358,114.149974999247 22.5506569997208,114.149969999916 22.5506480002051,114.149965999731 22.5506389997901,114.149961999547 22.5506300002743,114.149956999316 22.5506209998593,114.149953000031 22.5506130003897,114.149948999847 22.5506050000208,114.149944999662 22.550597999698,114.149940999478 22.5505910002745,114.149936999293 22.5505849999978,114.149934000054 22.5505789997211,114.14992999987 22.5505730003438,114.149926999731 22.5505680001132,114.149923999593 22.5505629998826,114.149920999455 22.550557999652,114.149917999316 22.5505540003669,114.149915999224 22.5505490001363,114.149912999985 22.5505439999057,114.149910999893 22.5505399997213,114.149907999754 22.55053500039,114.149905999662 22.5505300001595,114.149902999524 22.5505249999289,114.149898999339 22.5505189996522,114.149895999201 22.5505130002748,114.149891999916 22.5505069999981,114.149888999778 22.5504999996753,114.149884999593 22.550494000298,114.149880999409 22.5504880000212,114.149876999224 22.5504809996984,114.149872999939 22.5504750003211,114.149868999755 22.5504690000444,114.14986499957 22.5504629997676,114.149860999386 22.5504570003903,114.149856999201 22.5504520001597,114.149856999201 22.5504510001137,114.149852999916 22.550445999883,114.149849999778 22.5504409996524,114.149845999593 22.5504360003212,114.149842999455 22.5504320001368,114.149840999363 22.5504269999061,114.149837999224 22.5504239997678,114.149836000031 22.5504200004827,114.149833999939 22.5504170003443,114.149832999893 22.550414000206,114.149830999801 22.5504110000676,114.149829999755 22.5504079999293,114.149828999709 22.5504049997909,114.149828999709 22.5504029996987,114.149827999663 22.5504000004597,114.149827999663 22.5503980003675,114.149826999616 22.5503950002291,114.149826999616 22.5503930001369,114.149826999616 22.5503899999986,114.149826493662 22.5503889880891,114.141818496 22.550545809,114.142022976 22.5595661140001,114.151734816 22.5593758540001),(114.15100799922 22.5563699996758,114.15104699922 22.556280000022,114.151059999819 22.5562500004372,114.151070999427 22.5562250001836,114.15107799975 22.556208000299,114.151124999219 22.5561009998613,114.15113852862 22.5560707214866,114.15100799922 22.5563699996758),(114.150745999728 22.5562870003449,114.150824999774 22.5563070003679,114.15072999989 22.5562830001604,114.150745999728 22.5562870003449))"
